gen,best,mean,std,spread,clear_rate,best_time,best_damage,best_acc,mean_acc,mean_peek_flips,mean_peek_hold,mean_cover_time,mean_aim_x_std,mean_aim_y_std,mean_aim_span_x,mean_aim_span_y,mean_aim_dx,mean_hit_delta,mean_shot_left_frac,mean_shot_mid_frac,mean_shot_right_frac,sigma_used
50,192.735300222793,40.251284784904,77.5015907230138,332.942432506442,0,796,3,0.166666666666667,0.0446298630205845,11.1333333333333,12.8,16.7,0.240243950975485,0.211271731990808,0.827796809462546,0.724803214948746,0.12638034510018,121.10686496513,0.455463693626514,0.314963566791357,0.229572739582129,0.1
51,224.468292682927,52.3880425996572,73.9316639239922,383.733344081746,0,2046,2,0.166666666666667,0.0510747844808607,12.3,12.8666666666667,19.2666666666667,0.224231687466427,0.238381770829589,0.794966336390376,0.832150304846794,0.114649670685168,117.893106804878,0.484163772515292,0.289403389268601,0.226432838216107,0.1
52,1564.94471245781,105.074050461288,282.00570037624,1719.29453672802,0.0333333333333333,-102,0,0.181818181818182,0.0541548483653747,10.8,12.2666666666667,16.2333333333333,0.198966195126846,0.200593696549668,0.728663839802554,0.75622585194941,0.103739541427601,108.26496762513,0.528583765162713,0.291768098707458,0.17964813612983,0.1
53,1903.38440995588,124.034027560577,387.564135239425,2060.16695897797,0.0666666666666667,-354,0,0.222222222222222,0.0514921398626746,10.7,12.2666666666667,16.0666666666667,0.206438963981507,0.213363351281261,0.759915183191498,0.775708774253336,0.112028220472717,118.026749640827,0.502813204784067,0.304394624048413,0.19279217116752,0.1
54,2048.07647907648,165.741491653522,467.551609493024,2182.07203312131,0.0666666666666667,-688,0,0.272727272727273,0.053713121673648,10.5666666666667,12.2,15.9,0.222177363754052,0.214389234063822,0.783521939032668,0.766147880203784,0.11679793287289,110.585436563601,0.468155570123534,0.357737253898581,0.174107175977885,0.1
55,1850.45735294118,209.340939962342,465.82926804494,2009.33679391467,0.1,-352,0,0.166666666666667,0.0517272101580208,10.8333333333333,12.4666666666667,16.2333333333333,0.213418293377371,0.209202227154274,0.79161415909338,0.759693564784174,0.123706845868313,97.0164441902533,0.474021023323929,0.388288962764386,0.137690013911685,0.1
56,2192.71674791006,214.160303001419,547.535765753541,2344.24264667215,0.1,-658,0,0.25,0.0631587626846248,10.7,11.4,16,0.226555481497347,0.214759820318989,0.808519330319271,0.77926804975091,0.122695951572566,109.708455336138,0.394201083140738,0.393833181988354,0.211965734870907,0.1
57,284.175,57.3691790240009,95.1033922097104,410.95933575203,0,1762,3,0.166666666666667,0.052715415675942,11.8,12.8666666666667,17.7,0.213652776402131,0.201589021166486,0.774929368083216,0.727414060267361,0.11640112043812,112.384911161734,0.385401758064802,0.283615142287911,0.330983099647287,0.1
58,2179.208,346.93143904958,672.161332562129,2335.41223596609,0.166666666666667,-590,0,0.25,0.0670383945779798,10.8,12.4,18.7666666666667,0.22846775755181,0.250883561632294,0.816156938999737,0.864718366811996,0.136258855879469,104.856508601002,0.523902386661642,0.299214709349634,0.176882903988725,0.1
59,1789.49138520981,91.599359887855,330.039477007184,1988.80315788663,0.0333333333333333,-356,0,0.166666666666667,0.0474951822870218,11.5,12.7333333333333,17.2,0.220552772380009,0.189338809339122,0.780441596834714,0.711083712698152,0.119183132429246,113.292598180391,0.406689142875129,0.285511777852144,0.307799079272727,0.1
